reference version,updated version,reference model date,updated model date,delta date (days),incoming time,outgoing time,SMT solver,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
0_9_8zaTLS10,1_0_1dTLS11,2014-06-05,2013-02-04,486,0.03408503532409668,0.08040475845336914,msat,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
0_9_8zaTLS10,1_0_1dTLS11,2014-06-05,2013-02-04,486,0.02197885513305664,0.07037520408630371,yices,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
0_9_8zaTLS10,1_0_1dTLS11,2014-06-05,2013-02-04,486,0.02700638771057129,0.07623171806335449,z3,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
0_9_8zaTLS10,1_0_1kTLS10,2014-06-05,2015-01-08,-217,0.045824527740478516,0.09457826614379883,cvc4,0.9403508771929825,0.950354609929078,0.9305555555555556,14,144,12,122,14,151
0_9_8zaTLS10,1_0_1kTLS10,2014-06-05,2015-01-08,-217,0.030393600463867188,0.07931232452392578,msat,0.9403508771929825,0.950354609929078,0.9305555555555556,14,144,12,122,14,151
0_9_8zaTLS10,1_0_1kTLS10,2014-06-05,2015-01-08,-217,0.020726919174194336,0.08048510551452637,yices,0.9403508771929825,0.950354609929078,0.9305555555555556,14,144,12,122,14,151
0_9_8zaTLS10,1_0_1kTLS10,2014-06-05,2015-01-08,-217,0.02233409881591797,0.07187962532043457,z3,0.9403508771929825,0.950354609929078,0.9305555555555556,14,144,12,122,14,151
0_9_8zaTLS10,1_0_1TLS11,2014-06-05,2012-01-03,884,0.05481266975402832,0.10218262672424316,cvc4,0.9861111111111112,0.9861111111111112,0.9861111111111112,14,144,14,144,14,146
0_9_8zaTLS10,1_0_1TLS11,2014-06-05,2012-01-03,884,0.035318851470947266,0.08028697967529297,msat,0.9861111111111112,0.9861111111111112,0.9861111111111112,14,144,14,144,14,146
0_9_8zaTLS10,1_0_1TLS11,2014-06-05,2012-01-03,884,0.023571491241455078,0.07375073432922363,yices,0.9861111111111112,0.9861111111111112,0.9861111111111112,14,144,14,144,14,146
0_9_8zaTLS10,1_0_1TLS11,2014-06-05,2012-01-03,884,0.027218341827392578,0.07939720153808594,z3,0.9861111111111112,0.9861111111111112,0.9861111111111112,14,144,14,144,14,146
0_9_8zaTLS10,1_0_2mTLS10,2014-06-05,2017-11-02,-1246,0.03556013107299805,0.08249402046203613,cvc4,0.8095238095238096,0.9444444444444444,0.7083333333333334,14,144,9,89,14,150
0_9_8zaTLS10,1_0_2mTLS10,2014-06-05,2017-11-02,-1246,0.02141284942626953,0.0664680004119873,msat,0.8095238095238096,0.9444444444444444,0.7083333333333334,14,144,9,89,14,150
0_9_8zaTLS10,1_0_2mTLS10,2014-06-05,2017-11-02,-1246,0.015818119049072266,0.0624086856842041,yices,0.8095238095238096,0.9444444444444444,0.7083333333333334,14,144,9,89,14,150
0_9_8zaTLS10,1_0_2mTLS10,2014-06-05,2017-11-02,-1246,0.017307758331298828,0.06606411933898926,z3,0.8095238095238096,0.9444444444444444,0.7083333333333334,14,144,9,89,14,150
0_9_8zaTLS10,1_0_2TLS10,2014-06-05,2014-02-24,101,0.04489421844482422,0.14435505867004395,cvc4,0.9051094890510949,0.9538461538461539,0.8611111111111112,14,144,11,111,14,150
0_9_8zaTLS10,1_0_2TLS10,2014-06-05,2014-02-24,101,0.025384187698364258,0.07150888442993164,msat,0.9051094890510949,0.9538461538461539,0.8611111111111112,14,144,11,111,14,150
0_9_8zaTLS10,1_0_2TLS10,2014-06-05,2014-02-24,101,0.018584728240966797,0.06352114677429199,yices,0.9051094890510949,0.9538461538461539,0.8611111111111112,14,144,11,111,14,150
0_9_8zaTLS10,1_0_2TLS10,2014-06-05,2014-02-24,101,0.021214962005615234,0.0699162483215332,z3,0.9051094890510949,0.9538461538461539,0.8611111111111112,14,144,11,111,14,150
0_9_8zaTLS10,1_1_0TLS10,2014-06-05,2015-12-10,-553,0.03135204315185547,0.08193278312683105,cvc4,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_0TLS10,2014-06-05,2015-12-10,-553,0.025738239288330078,0.07310247421264648,msat,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_0TLS10,2014-06-05,2015-12-10,-553,0.01421356201171875,0.05891251564025879,yices,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_0TLS10,2014-06-05,2015-12-10,-553,0.017119646072387695,0.06586337089538574,z3,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_1TLS10,2014-06-05,2018-02-13,-1349,0.03129935264587402,0.08006906509399414,cvc4,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_1TLS10,2014-06-05,2018-02-13,-1349,0.022690534591674805,0.06748604774475098,msat,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_1TLS10,2014-06-05,2018-02-13,-1349,0.014296770095825195,0.057526588439941406,yices,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zaTLS10,1_1_1TLS10,2014-06-05,2018-02-13,-1349,0.01659226417541504,0.06291508674621582,z3,0.7301587301587301,0.8518518518518519,0.6388888888888888,14,144,9,89,14,160
0_9_8zbTLS10,0_9_7eTLS10,2014-08-06,2004-10-25,3572,0.049629926681518555,0.11016631126403809,cvc4,0.8303249097472923,0.7419354838709677,0.9426229508196722,12,122,15,155,15,162
0_9_8zbTLS10,0_9_7eTLS10,2014-08-06,2004-10-25,3572,0.03376412391662598,0.08475947380065918,msat,0.8303249097472923,0.7419354838709677,0.9426229508196722,12,122,15,155,15,162
0_9_8zbTLS10,0_9_7eTLS10,2014-08-06,2004-10-25,3572,0.0231020450592041,0.08238720893859863,yices,0.8303249097472923,0.7419354838709677,0.9426229508196722,12,122,15,155,15,162
0_9_8zbTLS10,0_9_7eTLS10,2014-08-06,2004-10-25,3572,0.02628350257873535,0.0757293701171875,z3,0.8303249097472923,0.7419354838709677,0.9426229508196722,12,122,15,155,15,162
0_9_8zbTLS10,0_9_7TLS10,2014-08-06,2002-06-01,4449,0.04786252975463867,0.10083985328674316,cvc4,0.7870036101083033,0.7032258064516129,0.8934426229508197,12,122,15,155,15,168
0_9_8zbTLS10,0_9_7TLS10,2014-08-06,2002-06-01,4449,0.03215909004211426,0.08050727844238281,msat,0.7870036101083033,0.7032258064516129,0.8934426229508197,12,122,15,155,15,168
0_9_8zbTLS10,0_9_7TLS10,2014-08-06,2002-06-01,4449,0.021145105361938477,0.07262730598449707,yices,0.7870036101083033,0.7032258064516129,0.8934426229508197,12,122,15,155,15,168
0_9_8zbTLS10,0_9_7TLS10,2014-08-06,2002-06-01,4449,0.02493882179260254,0.07580065727233887,z3,0.7870036101083033,0.7032258064516129,0.8934426229508197,12,122,15,155,15,168
0_9_8zbTLS10,0_9_8lTLS10,2014-08-06,2009-11-05,1735,0.03459358215332031,0.09222292900085449,cvc4,0.7768595041322314,0.7833333333333333,0.7704918032786885,12,122,11,111,13,148
0_9_8zbTLS10,0_9_8lTLS10,2014-08-06,2009-11-05,1735,0.025078296661376953,0.07786393165588379,msat,0.7768595041322314,0.7833333333333333,0.7704918032786885,12,122,11,111,13,148
0_9_8zbTLS10,0_9_8lTLS10,2014-08-06,2009-11-05,1735,0.014686822891235352,0.0608363151550293,yices,0.7768595041322314,0.7833333333333333,0.7704918032786885,12,122,11,111,13,148
0_9_8zbTLS10,0_9_8lTLS10,2014-08-06,2009-11-05,1735,0.017544984817504883,0.06409859657287598,z3,0.7768595041322314,0.7833333333333333,0.7704918032786885,12,122,11,111,13,148
0_9_8zbTLS10,0_9_8sTLS10,2014-08-06,2012-01-04,945,0.03774237632751465,0.08885550498962402,cvc4,0.8688524590163934,0.8688524590163934,0.8688524590163934,12,122,12,122,13,138
0_9_8zbTLS10,0_9_8sTLS10,2014-08-06,2012-01-04,945,0.02641773223876953,0.07291913032531738,msat,0.8688524590163934,0.8688524590163934,0.8688524590163934,12,122,12,122,13,138
0_9_8zbTLS10,0_9_8sTLS10,2014-08-06,2012-01-04,945,0.017422199249267578,0.06479811668395996,yices,0.8688524590163934,0.8688524590163934,0.8688524590163934,12,122,12,122,13,138
0_9_8zbTLS10,0_9_8sTLS10,2014-08-06,2012-01-04,945,0.021108627319335938,0.0693964958190918,z3,0.8688524590163934,0.8688524590163934,0.8688524590163934,12,122,12,122,13,138
0_9_8zbTLS10,0_9_8uTLS10,2014-08-06,2012-03-12,877,0.05244588851928711,0.11126828193664551,cvc4,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8uTLS10,2014-08-06,2012-03-12,877,0.03606820106506348,0.08754611015319824,msat,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8uTLS10,2014-08-06,2012-03-12,877,0.020734548568725586,0.07515120506286621,yices,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8uTLS10,2014-08-06,2012-03-12,877,0.03223896026611328,0.1000986099243164,z3,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8yTLS10,2014-08-06,2013-02-04,548,0.08384442329406738,0.11075544357299805,cvc4,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8yTLS10,2014-08-06,2013-02-04,548,0.03476858139038086,0.0872344970703125,msat,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8yTLS10,2014-08-06,2013-02-04,548,0.02073979377746582,0.07081961631774902,yices,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8yTLS10,2014-08-06,2013-02-04,548,0.026253938674926758,0.0810849666595459,z3,0.8375451263537906,0.7483870967741936,0.9508196721311475,12,122,15,155,15,161
0_9_8zbTLS10,0_9_8zaTLS10,2014-08-06,2014-06-05,62,0.04283261299133301,0.09866642951965332,cvc4,0.8872180451127819,0.8194444444444444,0.9672131147540983,12,122,14,144,14,148
0_9_8zbTLS10,0_9_8zaTLS10,2014-08-06,2014-06-05,62,0.0336918830871582,0.06902003288269043,msat,0.8872180451127819,0.8194444444444444,0.9672131147540983,12,122,14,144,14,148
0_9_8zbTLS10,0_9_8zaTLS10,2014-08-06,2014-06-05,62,0.019217491149902344,0.06174898147583008,yices,0.8872180451127819,0.8194444444444444,0.9672131147540983,12,122,14,144,14,148
0_9_8zbTLS10,0_9_8zaTLS10,2014-08-06,2014-06-05,62,0.021602153778076172,0.06998229026794434,z3,0.8872180451127819,0.8194444444444444,0.9672131147540983,12,122,14,144,14,148
0_9_8zbTLS10,0_9_8zbTLS10,2014-08-06,2014-08-06,0,0.041306495666503906,0.09443926811218262,cvc4,1.0,1.0,1.0,12,122,12,122,12,122
0_9_8zbTLS10,0_9_8zbTLS10,2014-08-06,2014-08-06,0,0.02821040153503418,0.07564091682434082,msat,1.0,1.0,1.0,12,122,12,122,12,122
0_9_8zbTLS10,0_9_8zbTLS10,2014-08-06,2014-08-06,0,0.01722097396850586,0.06520986557006836,yices,1.0,1.0,1.0,12,122,12,122,12,122
0_9_8zbTLS10,0_9_8zbTLS10,2014-08-06,2014-08-06,0,0.02007269859313965,0.06760525703430176,z3,1.0,1.0,1.0,12,122,12,122,12,122
0_9_8zbTLS10,1_0_0pTLS10,2014-08-06,2015-01-08,-155,0.056387901306152344,0.46817970275878906,cvc4,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
0_9_8zbTLS10,1_0_0pTLS10,2014-08-06,2015-01-08,-155,0.029265165328979492,0.06330275535583496,msat,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
0_9_8zbTLS10,1_0_0pTLS10,2014-08-06,2015-01-08,-155,0.022768259048461914,0.0983433723449707,yices,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
0_9_8zbTLS10,1_0_0pTLS10,2014-08-06,2015-01-08,-155,0.02619194984436035,0.12018299102783203,z3,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
0_9_8zbTLS10,1_0_1dTLS11,2014-08-06,2013-02-04,548,0.04465436935424805,0.0969400405883789,cvc4,0.7894736842105263,0.7291666666666666,0.860655737704918,12,122,14,144,14,161
0_9_8zbTLS10,1_0_1dTLS11,2014-08-06,2013-02-04,548,0.028522968292236328,0.0783233642578125,msat,0.7894736842105263,0.7291666666666666,0.860655737704918,12,122,14,144,14,161
0_9_8zbTLS10,1_0_1dTLS11,2014-08-06,2013-02-04,548,0.02013707160949707,0.06741881370544434,yices,0.7894736842105263,0.7291666666666666,0.860655737704918,12,122,14,144,14,161
0_9_8zbTLS10,1_0_1dTLS11,2014-08-06,2013-02-04,548,0.023639917373657227,0.07455825805664062,z3,0.7894736842105263,0.7291666666666666,0.860655737704918,12,122,14,144,14,161
0_9_8zbTLS10,1_0_1kTLS10,2014-08-06,2015-01-08,-155,0.037344932556152344,0.08854508399963379,cvc4,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
0_9_8zbTLS10,1_0_1kTLS10,2014-08-06,2015-01-08,-155,0.025825977325439453,0.07206511497497559,msat,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
0_9_8zbTLS10,1_0_1kTLS10,2014-08-06,2015-01-08,-155,0.01680278778076172,0.06771326065063477,yices,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
0_9_8zbTLS10,1_0_1kTLS10,2014-08-06,2015-01-08,-155,0.02231001853942871,0.07514667510986328,z3,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
0_9_8zbTLS10,1_0_1TLS11,2014-08-06,2012-01-03,946,0.05216169357299805,0.09488940238952637,cvc4,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
0_9_8zbTLS10,1_0_1TLS11,2014-08-06,2012-01-03,946,0.031087636947631836,0.0753333568572998,msat,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
0_9_8zbTLS10,1_0_1TLS11,2014-08-06,2012-01-03,946,0.02750253677368164,0.07397675514221191,yices,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
0_9_8zbTLS10,1_0_1TLS11,2014-08-06,2012-01-03,946,0.024159908294677734,0.07373833656311035,z3,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
0_9_8zbTLS10,1_0_2mTLS10,2014-08-06,2017-11-02,-1184,0.028831958770751953,0.08875632286071777,cvc4,0.8056872037914691,0.9550561797752809,0.6967213114754098,12,122,9,89,12,126
0_9_8zbTLS10,1_0_2mTLS10,2014-08-06,2017-11-02,-1184,0.019428253173828125,0.06403756141662598,msat,0.8056872037914691,0.9550561797752809,0.6967213114754098,12,122,9,89,12,126
0_9_8zbTLS10,1_0_2mTLS10,2014-08-06,2017-11-02,-1184,0.014000892639160156,0.0662541389465332,yices,0.8056872037914691,0.9550561797752809,0.6967213114754098,12,122,9,89,12,126
0_9_8zbTLS10,1_0_2mTLS10,2014-08-06,2017-11-02,-1184,0.02072286605834961,0.05623483657836914,z3,0.8056872037914691,0.9550561797752809,0.6967213114754098,12,122,9,89,12,126
0_9_8zbTLS10,1_0_2TLS10,2014-08-06,2014-02-24,163,0.038582801818847656,0.07379484176635742,cvc4,0.9270386266094421,0.972972972972973,0.8852459016393442,12,122,11,111,12,125
0_9_8zbTLS10,1_0_2TLS10,2014-08-06,2014-02-24,163,0.022962093353271484,0.07014274597167969,msat,0.9270386266094421,0.972972972972973,0.8852459016393442,12,122,11,111,12,125
0_9_8zbTLS10,1_0_2TLS10,2014-08-06,2014-02-24,163,0.015501260757446289,0.06330323219299316,yices,0.9270386266094421,0.972972972972973,0.8852459016393442,12,122,11,111,12,125
0_9_8zbTLS10,1_0_2TLS10,2014-08-06,2014-02-24,163,0.01928997039794922,0.07042884826660156,z3,0.9270386266094421,0.972972972972973,0.8852459016393442,12,122,11,111,12,125
0_9_8zbTLS10,1_1_0TLS10,2014-08-06,2015-12-10,-491,0.031568288803100586,0.08167839050292969,cvc4,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_0TLS10,2014-08-06,2015-12-10,-491,0.029278039932250977,0.07773947715759277,msat,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_0TLS10,2014-08-06,2015-12-10,-491,0.01291346549987793,0.06107521057128906,yices,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_0TLS10,2014-08-06,2015-12-10,-491,0.01913166046142578,0.07480120658874512,z3,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_1TLS10,2014-08-06,2018-02-13,-1287,0.046966552734375,0.07044863700866699,cvc4,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_1TLS10,2014-08-06,2018-02-13,-1287,0.01808476448059082,0.06085801124572754,msat,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_1TLS10,2014-08-06,2018-02-13,-1287,0.012071371078491211,0.057251930236816406,yices,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
0_9_8zbTLS10,1_1_1TLS10,2014-08-06,2018-02-13,-1287,0.016951560974121094,0.06934165954589844,z3,0.7109004739336493,0.8426966292134831,0.6147540983606558,12,122,9,89,12,136
1_0_0pTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.050223588943481445,0.0996847152709961,cvc4,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_0pTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.03252220153808594,0.0809473991394043,msat,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_0pTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.02229928970336914,0.07061100006103516,yices,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_0pTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.026032209396362305,0.07572722434997559,z3,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_0pTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.04783010482788086,0.10311460494995117,cvc4,0.772563176895307,0.6903225806451613,0.8770491803278688,12,122,15,155,15,170
1_0_0pTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.0336151123046875,0.0806727409362793,msat,0.772563176895307,0.6903225806451613,0.8770491803278688,12,122,15,155,15,170
1_0_0pTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.022533178329467773,0.07285118103027344,yices,0.772563176895307,0.6903225806451613,0.8770491803278688,12,122,15,155,15,170
1_0_0pTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.0267486572265625,0.08155608177185059,z3,0.772563176895307,0.6903225806451613,0.8770491803278688,12,122,15,155,15,170
1_0_0pTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.03837919235229492,0.11293697357177734,cvc4,0.768595041322314,0.775,0.7622950819672131,12,122,11,111,13,149
1_0_0pTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.02288031578063965,0.07117533683776855,msat,0.768595041322314,0.775,0.7622950819672131,12,122,11,111,13,149
1_0_0pTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.015255928039550781,0.06472134590148926,yices,0.768595041322314,0.775,0.7622950819672131,12,122,11,111,13,149
1_0_0pTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.01748061180114746,0.06813812255859375,z3,0.768595041322314,0.775,0.7622950819672131,12,122,11,111,13,149
1_0_0pTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.046272993087768555,0.12802481651306152,cvc4,0.860655737704918,0.860655737704918,0.860655737704918,12,122,12,122,13,139
1_0_0pTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.04023909568786621,0.07157778739929199,msat,0.860655737704918,0.860655737704918,0.860655737704918,12,122,12,122,13,139
1_0_0pTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.018822669982910156,0.0688166618347168,yices,0.860655737704918,0.860655737704918,0.860655737704918,12,122,12,122,13,139
1_0_0pTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.02246832847595215,0.07888126373291016,z3,0.860655737704918,0.860655737704918,0.860655737704918,12,122,12,122,13,139
1_0_0pTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.047559499740600586,0.09983038902282715,cvc4,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.03110337257385254,0.07810664176940918,msat,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.022557735443115234,0.07649087905883789,yices,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.027173280715942383,0.08162307739257812,z3,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.04911446571350098,0.10142350196838379,cvc4,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.03204488754272461,0.07943224906921387,msat,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.02234625816345215,0.07549476623535156,yices,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.025162696838378906,0.07429909706115723,z3,0.8231046931407943,0.7354838709677419,0.9344262295081968,12,122,15,155,15,163
1_0_0pTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.06296277046203613,0.1124577522277832,cvc4,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
1_0_0pTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.06762814521789551,0.15230441093444824,msat,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
1_0_0pTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.023866891860961914,0.09629201889038086,yices,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
1_0_0pTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.02464604377746582,0.08079981803894043,z3,0.8721804511278195,0.8055555555555556,0.9508196721311475,12,122,14,144,14,150
1_0_0pTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.04203152656555176,0.09517574310302734,cvc4,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
1_0_0pTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.040091753005981445,0.0820915699005127,msat,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
1_0_0pTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.016965866088867188,0.06885194778442383,yices,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
1_0_0pTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.02167534828186035,0.07367134094238281,z3,0.9836065573770492,0.9836065573770492,0.9836065573770492,12,122,12,122,12,124
1_0_0pTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.06634116172790527,0.10616827011108398,cvc4,1.0,1.0,1.0,12,122,12,122,12,122
1_0_0pTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.02903604507446289,0.07959198951721191,msat,1.0,1.0,1.0,12,122,12,122,12,122
1_0_0pTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.02182483673095703,0.08263754844665527,yices,1.0,1.0,1.0,12,122,12,122,12,122
1_0_0pTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.028208017349243164,0.09070825576782227,z3,1.0,1.0,1.0,12,122,12,122,12,122
1_0_0pTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.04356217384338379,0.09628796577453613,cvc4,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_0pTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.03027033805847168,0.0827486515045166,msat,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_0pTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.020269155502319336,0.06833720207214355,yices,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_0pTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.022071361541748047,0.07268023490905762,z3,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_0pTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.042794227600097656,0.09409880638122559,cvc4,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_0pTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.03494620323181152,0.09228920936584473,msat,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_0pTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.017258644104003906,0.06471657752990723,yices,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_0pTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.020183324813842773,0.07014274597167969,z3,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_0pTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.04780721664428711,0.11003446578979492,cvc4,0.8571428571428572,0.7916666666666666,0.9344262295081968,12,122,14,144,14,152
1_0_0pTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.051522016525268555,0.12891030311584473,msat,0.8571428571428572,0.7916666666666666,0.9344262295081968,12,122,14,144,14,152
1_0_0pTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.0202329158782959,0.07251739501953125,yices,0.8571428571428572,0.7916666666666666,0.9344262295081968,12,122,14,144,14,152
1_0_0pTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.024242639541625977,0.07851362228393555,z3,0.8571428571428572,0.7916666666666666,0.9344262295081968,12,122,14,144,14,152
1_0_0pTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.028970003128051758,0.07983827590942383,cvc4,0.8151658767772513,0.9662921348314607,0.7049180327868853,12,122,9,89,12,125
1_0_0pTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.022464513778686523,0.07018256187438965,msat,0.8151658767772513,0.9662921348314607,0.7049180327868853,12,122,9,89,12,125
